qid,class_name,label
4525,hallucinated,1
4526,grounded,0
4526,hallucinated,1
4527,grounded,0
4527,hallucinated,1
4528,grounded,0
4528,hallucinated,1
4529,grounded,0
4529,hallucinated,1
4530,grounded,0
4530,hallucinated,1
4531,grounded,0
4531,hallucinated,1
4532,grounded,0
4532,hallucinated,1
4533,grounded,0
4533,hallucinated,1
4535,grounded,0
4535,hallucinated,1
4536,grounded,0
4536,hallucinated,1
4537,grounded,0
4537,hallucinated,1
4538,grounded,0
4538,hallucinated,1
4542,grounded,0
4542,hallucinated,1
4543,grounded,0
4543,hallucinated,1
4544,grounded,0
4544,hallucinated,1
4545,grounded,0
4545,hallucinated,1
4546,grounded,0
4546,hallucinated,1
4547,grounded,0
4547,hallucinated,1
4548,grounded,0
4548,hallucinated,1
4550,grounded,0
4550,hallucinated,1
4551,grounded,0
4551,hallucinated,1
4552,grounded,0
4552,hallucinated,1
4554,grounded,0
4554,hallucinated,1
4555,grounded,0
4555,hallucinated,1
4556,grounded,0
4556,hallucinated,1
4557,grounded,0
4557,hallucinated,1
4558,grounded,0
4558,hallucinated,1
4559,grounded,0
4559,hallucinated,1
4560,grounded,0
4560,hallucinated,1
4561,grounded,0
4561,hallucinated,1
4563,grounded,0
4563,hallucinated,1
4564,grounded,0
4564,hallucinated,1
4565,grounded,0
4565,hallucinated,1
4566,grounded,0
4566,hallucinated,1
4567,grounded,0
4567,hallucinated,1
4569,grounded,0
4569,hallucinated,1
4570,grounded,0
4570,hallucinated,1
4571,grounded,0
4571,hallucinated,1
4572,grounded,0
4572,hallucinated,1
4573,grounded,0
4573,hallucinated,1
4574,grounded,0
4574,hallucinated,1
4576,grounded,0
4576,hallucinated,1
4577,grounded,0
4577,hallucinated,1
4578,grounded,0
4578,hallucinated,1
4579,grounded,0
4579,hallucinated,1
4580,grounded,0
4580,hallucinated,1
4581,grounded,0
4581,hallucinated,1
4583,grounded,0
4583,hallucinated,1
4584,grounded,0
4584,hallucinated,1
4585,grounded,0
4585,hallucinated,1
4586,grounded,0
4586,hallucinated,1
4587,grounded,0
4587,hallucinated,1
4589,grounded,0
4589,hallucinated,1
4590,grounded,0
4590,hallucinated,1
4591,grounded,0
4591,hallucinated,1
4592,grounded,0
4592,hallucinated,1
4593,grounded,0
4593,hallucinated,1
4594,grounded,0
4594,hallucinated,1
4595,grounded,0
4595,hallucinated,1
4596,grounded,0
4596,hallucinated,1
4597,grounded,0
4597,hallucinated,1
4598,grounded,0
4598,hallucinated,1
4599,grounded,0
4599,hallucinated,1
4600,grounded,0
4600,hallucinated,1
4601,grounded,0
4601,hallucinated,1
4602,grounded,0
4602,hallucinated,1
4603,grounded,0
4603,hallucinated,1
4605,grounded,0
4605,hallucinated,1
4608,grounded,0
4608,hallucinated,1
4609,grounded,0
4609,hallucinated,1
4610,grounded,0
4610,hallucinated,1
4611,grounded,0
4611,hallucinated,1
4612,grounded,0
4612,hallucinated,1
4614,grounded,0
4614,hallucinated,1
4615,grounded,0
4615,hallucinated,1
4616,grounded,0
4616,hallucinated,1
4617,grounded,0
4617,hallucinated,1
4618,grounded,0
4618,hallucinated,1
4619,grounded,0
4619,hallucinated,1
4620,grounded,0
4620,hallucinated,1
4621,grounded,0
4621,hallucinated,1
4622,grounded,0
4622,hallucinated,1
4624,grounded,0
4624,hallucinated,1
4626,grounded,0
4626,hallucinated,1
4627,grounded,0
4627,hallucinated,1
4628,grounded,0
4628,hallucinated,1
4629,grounded,0
4629,hallucinated,1
4632,grounded,0
4632,hallucinated,1
4633,grounded,0
4633,hallucinated,1
4634,grounded,0
4634,hallucinated,1
4635,grounded,0
4635,hallucinated,1
4636,grounded,0
4636,hallucinated,1
4637,grounded,0
4637,hallucinated,1
4639,grounded,0
4639,hallucinated,1
4641,grounded,0
4641,hallucinated,1
4642,grounded,0
4642,hallucinated,1
4643,grounded,0
4643,hallucinated,1
4644,grounded,0
4644,hallucinated,1
4646,grounded,0
4646,hallucinated,1
4647,grounded,0
4647,hallucinated,1
4648,grounded,0
4648,hallucinated,1
4650,grounded,0
4650,hallucinated,1
4651,grounded,0
4651,hallucinated,1
4652,grounded,0
4652,hallucinated,1
4653,grounded,0
4653,hallucinated,1
4654,grounded,0
4654,hallucinated,1
4655,grounded,0
4655,hallucinated,1
4657,grounded,0
4657,hallucinated,1
4658,grounded,0
4658,hallucinated,1
4659,grounded,0
4659,hallucinated,1
4660,grounded,0
4660,hallucinated,1
4661,grounded,0
4661,hallucinated,1
4662,grounded,0
4662,hallucinated,1
4663,grounded,0
4663,hallucinated,1
4664,grounded,0
4664,hallucinated,1
4665,grounded,0
4665,hallucinated,1
4666,grounded,0
4666,hallucinated,1
4667,grounded,0
4667,hallucinated,1
4668,grounded,0
4668,hallucinated,1
4669,grounded,0
4669,hallucinated,1
4670,grounded,0
4670,hallucinated,1
4671,grounded,0
4671,hallucinated,1
4673,grounded,0
4673,hallucinated,1
4674,grounded,0
4674,hallucinated,1
4675,grounded,0
4675,hallucinated,1
4676,grounded,0
4676,hallucinated,1
4677,grounded,0
4677,hallucinated,1
4678,grounded,0
4678,hallucinated,1
4679,grounded,0
4679,hallucinated,1
4680,grounded,0
4680,hallucinated,1
4681,grounded,0
4681,hallucinated,1
4682,grounded,0
4682,hallucinated,1
4683,grounded,0
4683,hallucinated,1
4686,grounded,0
4686,hallucinated,1
4687,grounded,0
4687,hallucinated,1
4688,grounded,0
4688,hallucinated,1
4690,grounded,0
4690,hallucinated,1
4691,grounded,0
4691,hallucinated,1
4693,grounded,0
4693,hallucinated,1
4694,grounded,0
4694,hallucinated,1
4696,grounded,0
4696,hallucinated,1
4697,grounded,0
4697,hallucinated,1
4699,grounded,0
4699,hallucinated,1
4700,grounded,0
4700,hallucinated,1
4701,grounded,0
4701,hallucinated,1
4702,grounded,0
4702,hallucinated,1
4703,grounded,0
4703,hallucinated,1
4705,grounded,0
4705,hallucinated,1
4706,grounded,0
4706,hallucinated,1
4707,grounded,0
4707,hallucinated,1
4709,grounded,0
4709,hallucinated,1
4711,grounded,0
4711,hallucinated,1
4713,grounded,0
4713,hallucinated,1
4714,grounded,0
4714,hallucinated,1
4715,grounded,0
4715,hallucinated,1
4717,grounded,0
4717,hallucinated,1
4718,grounded,0
4718,hallucinated,1
4719,grounded,0
4719,hallucinated,1
4720,grounded,0
4720,hallucinated,1
4722,grounded,0
4722,hallucinated,1
4723,grounded,0
4723,hallucinated,1
4724,grounded,0
4724,hallucinated,1
4725,grounded,0
4725,hallucinated,1
4726,grounded,0
4726,hallucinated,1
4727,grounded,0
4727,hallucinated,1
4728,grounded,0
4728,hallucinated,1
4729,grounded,0
4729,hallucinated,1
4730,grounded,0
4730,hallucinated,1
4732,grounded,0
4732,hallucinated,1
4733,grounded,0
4733,hallucinated,1
4735,grounded,0
4735,hallucinated,1
4736,grounded,0
4736,hallucinated,1
4737,grounded,0
4737,hallucinated,1
4738,grounded,0
4738,hallucinated,1
4739,grounded,0
4739,hallucinated,1
4741,grounded,0
4741,hallucinated,1
4743,grounded,0
4743,hallucinated,1
4744,grounded,0
4744,hallucinated,1
4745,grounded,0
4745,hallucinated,1
4746,grounded,0
4746,hallucinated,1
4748,grounded,0
4748,hallucinated,1
4749,grounded,0
4749,hallucinated,1
4750,grounded,0
4750,hallucinated,1
4752,grounded,0
4752,hallucinated,1
4753,grounded,0
4753,hallucinated,1
4754,grounded,0
4754,hallucinated,1
4755,grounded,0
4755,hallucinated,1
4756,grounded,0
4756,hallucinated,1
4757,grounded,0
4757,hallucinated,1
4758,grounded,0
4758,hallucinated,1
4759,grounded,0
4759,hallucinated,1
4760,grounded,0
4760,hallucinated,1
4761,grounded,0
4761,hallucinated,1
4762,grounded,0
4762,hallucinated,1
4763,grounded,0
4763,hallucinated,1
4764,grounded,0
4764,hallucinated,1
4765,grounded,0
4765,hallucinated,1
4766,grounded,0
4766,hallucinated,1
4767,grounded,0
4767,hallucinated,1
4769,grounded,0
4769,hallucinated,1
4770,grounded,0
4770,hallucinated,1
4772,grounded,0
4772,hallucinated,1
4774,grounded,0
4774,hallucinated,1
4776,grounded,0
4776,hallucinated,1
4777,grounded,0
4777,hallucinated,1
4778,grounded,0
4778,hallucinated,1
4780,grounded,0
4780,hallucinated,1
4781,grounded,0
4781,hallucinated,1
4783,grounded,0
4783,hallucinated,1
4784,grounded,0
4784,hallucinated,1
4785,grounded,0
4785,hallucinated,1
4786,grounded,0
4786,hallucinated,1
4788,grounded,0
4788,hallucinated,1
4789,grounded,0
4789,hallucinated,1
4790,grounded,0
4790,hallucinated,1
4791,grounded,0
4791,hallucinated,1
4792,grounded,0
4792,hallucinated,1
4794,grounded,0
4794,hallucinated,1
4795,grounded,0
4795,hallucinated,1
4796,grounded,0
4796,hallucinated,1
4798,grounded,0
4798,hallucinated,1
4799,grounded,0
4799,hallucinated,1
4800,grounded,0
4800,hallucinated,1
4803,grounded,0
4803,hallucinated,1
4804,grounded,0
4804,hallucinated,1
4805,grounded,0
4805,hallucinated,1
4806,grounded,0
4806,hallucinated,1
4807,grounded,0
4807,hallucinated,1
4808,grounded,0
4808,hallucinated,1
4809,grounded,0
4809,hallucinated,1
4810,grounded,0
4810,hallucinated,1
4811,grounded,0
4811,hallucinated,1
4814,grounded,0
4814,hallucinated,1
4815,grounded,0
4815,hallucinated,1
4817,grounded,0
4817,hallucinated,1
4818,grounded,0
4818,hallucinated,1
4820,grounded,0
4820,hallucinated,1
4821,grounded,0
4821,hallucinated,1
4823,grounded,0
4823,hallucinated,1
4824,grounded,0
4824,hallucinated,1
4825,grounded,0
4825,hallucinated,1
4828,grounded,0
4828,hallucinated,1
4829,grounded,0
4829,hallucinated,1
4831,grounded,0
4831,hallucinated,1
4832,grounded,0
4832,hallucinated,1
4834,grounded,0
4834,hallucinated,1
4835,grounded,0
4835,hallucinated,1
4837,grounded,0
4837,hallucinated,1
4838,grounded,0
4838,hallucinated,1
4839,grounded,0
4839,hallucinated,1
4840,grounded,0
4840,hallucinated,1
4841,grounded,0
4841,hallucinated,1
4842,grounded,0
4842,hallucinated,1
4843,grounded,0
4843,hallucinated,1
4844,grounded,0
4844,hallucinated,1
4845,grounded,0
4845,hallucinated,1
4846,grounded,0
4846,hallucinated,1
4847,grounded,0
4847,hallucinated,1
4849,grounded,0
4849,hallucinated,1
4850,grounded,0
4850,hallucinated,1
4852,grounded,0
4852,hallucinated,1
4853,grounded,0
4853,hallucinated,1
4854,grounded,0
4854,hallucinated,1
4855,grounded,0
4855,hallucinated,1
4857,grounded,0
4857,hallucinated,1
4858,grounded,0
4858,hallucinated,1
4859,grounded,0
4859,hallucinated,1
4860,grounded,0
4860,hallucinated,1
4861,grounded,0
4861,hallucinated,1
4862,grounded,0
4862,hallucinated,1
4863,grounded,0
4863,hallucinated,1
4864,grounded,0
4864,hallucinated,1
4865,grounded,0
4865,hallucinated,1
4866,grounded,0
4866,hallucinated,1
4868,grounded,0
4868,hallucinated,1
4869,grounded,0
4869,hallucinated,1
4873,grounded,0
4873,hallucinated,1
4874,grounded,0
4874,hallucinated,1
4875,grounded,0
4875,hallucinated,1
4876,grounded,0
4876,hallucinated,1
4877,grounded,0
4877,hallucinated,1
4878,grounded,0
4878,hallucinated,1
4880,grounded,0
4880,hallucinated,1
4882,grounded,0
4882,hallucinated,1
4883,grounded,0
4883,hallucinated,1
4884,grounded,0
4884,hallucinated,1
4885,grounded,0
4885,hallucinated,1
4886,grounded,0
4886,hallucinated,1
4887,grounded,0
4887,hallucinated,1
4888,grounded,0
4888,hallucinated,1
4889,grounded,0
4889,hallucinated,1
4892,grounded,0
4892,hallucinated,1
4893,grounded,0
4893,hallucinated,1
4894,grounded,0
4894,hallucinated,1
4895,grounded,0
4895,hallucinated,1
4897,grounded,0
4897,hallucinated,1
4901,grounded,0
4901,hallucinated,1
4902,grounded,0
4902,hallucinated,1
4904,grounded,0
4904,hallucinated,1
4905,grounded,0
4905,hallucinated,1
4906,grounded,0
4906,hallucinated,1
4907,grounded,0
4907,hallucinated,1
4909,grounded,0
4909,hallucinated,1
4910,grounded,0
4910,hallucinated,1
4911,grounded,0
4911,hallucinated,1
4912,grounded,0
4912,hallucinated,1
4913,grounded,0
4913,hallucinated,1
4915,grounded,0
4915,hallucinated,1
4916,grounded,0
4916,hallucinated,1
4917,grounded,0
4917,hallucinated,1
4918,grounded,0
4918,hallucinated,1
4920,grounded,0
4920,hallucinated,1
4921,grounded,0
4921,hallucinated,1
4922,grounded,0
4922,hallucinated,1
4923,grounded,0
4923,hallucinated,1
4924,grounded,0
4924,hallucinated,1
4925,grounded,0
4925,hallucinated,1
4926,grounded,0
4926,hallucinated,1
4927,grounded,0
4927,hallucinated,1
4928,grounded,0
4928,hallucinated,1
4930,grounded,0
4930,hallucinated,1
4931,grounded,0
4931,hallucinated,1
4933,grounded,0
4933,hallucinated,1
4934,grounded,0
4934,hallucinated,1
4935,grounded,0
4935,hallucinated,1
4936,grounded,0
4936,hallucinated,1
4937,grounded,0
4937,hallucinated,1
4938,grounded,0
4938,hallucinated,1
4939,grounded,0
4939,hallucinated,1
4940,grounded,0
4940,hallucinated,1
4941,grounded,0
4941,hallucinated,1
4943,grounded,0
4943,hallucinated,1
4944,grounded,0
4944,hallucinated,1
4945,grounded,0
4945,hallucinated,1
4946,grounded,0
4946,hallucinated,1
4948,grounded,0
4948,hallucinated,1
4951,grounded,0
4951,hallucinated,1
4952,grounded,0
4952,hallucinated,1
4953,grounded,0
4953,hallucinated,1
4954,grounded,0
4954,hallucinated,1
4956,grounded,0
4956,hallucinated,1
4958,grounded,0
4958,hallucinated,1
4959,grounded,0
4959,hallucinated,1
4961,grounded,0
4961,hallucinated,1
4962,grounded,0
4962,hallucinated,1
4964,grounded,0
4964,hallucinated,1
4965,grounded,0
4965,hallucinated,1
4966,grounded,0
4966,hallucinated,1
4967,grounded,0
4967,hallucinated,1
4968,grounded,0
4968,hallucinated,1
4969,grounded,0
4969,hallucinated,1
4970,grounded,0
4970,hallucinated,1
4971,grounded,0
4971,hallucinated,1
4972,grounded,0
4972,hallucinated,1
4973,grounded,0
4973,hallucinated,1
4976,grounded,0
4976,hallucinated,1
4977,grounded,0
4977,hallucinated,1
4979,grounded,0
4979,hallucinated,1
4980,grounded,0
4980,hallucinated,1
4981,grounded,0
4981,hallucinated,1
4984,grounded,0
4984,hallucinated,1
4985,grounded,0
4985,hallucinated,1
4986,grounded,0
4986,hallucinated,1
4987,grounded,0
4987,hallucinated,1
4988,grounded,0
4988,hallucinated,1
4989,grounded,0
4989,hallucinated,1
4990,grounded,0
4990,hallucinated,1
4991,grounded,0
4991,hallucinated,1
4992,grounded,0
4992,hallucinated,1
4994,grounded,0
4994,hallucinated,1
4996,grounded,0
4996,hallucinated,1
4997,grounded,0
4997,hallucinated,1
4998,grounded,0
4998,hallucinated,1
4999,grounded,0
4999,hallucinated,1
5000,grounded,0
5000,hallucinated,1
5001,grounded,0
5001,hallucinated,1
5002,grounded,0
5002,hallucinated,1
5003,grounded,0
5003,hallucinated,1
5004,grounded,0
5004,hallucinated,1
5005,grounded,0
5005,hallucinated,1
5007,grounded,0
5007,hallucinated,1
5008,grounded,0
5008,hallucinated,1
5009,grounded,0
5009,hallucinated,1
5010,grounded,0
5010,hallucinated,1
5011,grounded,0
5011,hallucinated,1
5013,grounded,0
5013,hallucinated,1
5014,grounded,0
5014,hallucinated,1
5015,grounded,0
5015,hallucinated,1
5016,grounded,0
5016,hallucinated,1
5017,grounded,0
5017,hallucinated,1
5018,grounded,0
5018,hallucinated,1
5020,grounded,0
5020,hallucinated,1
5021,grounded,0
5021,hallucinated,1
5022,grounded,0
5022,hallucinated,1
5023,grounded,0
5023,hallucinated,1
5024,grounded,0
5024,hallucinated,1
5025,grounded,0
5025,hallucinated,1
5027,grounded,0
5027,hallucinated,1
5029,grounded,0
5029,hallucinated,1
5030,grounded,0
5030,hallucinated,1
5031,grounded,0
5031,hallucinated,1
5032,grounded,0
5032,hallucinated,1
5033,grounded,0
5033,hallucinated,1
5034,grounded,0
5034,hallucinated,1
5035,grounded,0
5035,hallucinated,1
5036,grounded,0
5036,hallucinated,1
5037,grounded,0
5037,hallucinated,1
5038,grounded,0
5038,hallucinated,1
5039,grounded,0
5039,hallucinated,1
5040,grounded,0
5040,hallucinated,1
5041,grounded,0
5041,hallucinated,1
5042,grounded,0
5042,hallucinated,1
5043,grounded,0
5043,hallucinated,1
5045,grounded,0
5045,hallucinated,1
5046,grounded,0
5046,hallucinated,1
5047,grounded,0
5047,hallucinated,1
5048,grounded,0
5048,hallucinated,1
5051,grounded,0
5051,hallucinated,1
5052,grounded,0
5052,hallucinated,1
5054,grounded,0
5054,hallucinated,1
5055,grounded,0
5055,hallucinated,1
5056,grounded,0
5056,hallucinated,1
5057,grounded,0
5057,hallucinated,1
5058,grounded,0
5058,hallucinated,1
5059,grounded,0
5059,hallucinated,1
5060,grounded,0
5060,hallucinated,1
5061,grounded,0
5061,hallucinated,1
5063,grounded,0
5063,hallucinated,1
5064,grounded,0
5064,hallucinated,1
5065,grounded,0
5065,hallucinated,1
5066,grounded,0
5066,hallucinated,1
5067,grounded,0
5067,hallucinated,1
5068,grounded,0
5068,hallucinated,1
5069,grounded,0
5069,hallucinated,1
5070,grounded,0
5070,hallucinated,1
5072,grounded,0
5072,hallucinated,1
5073,grounded,0
5073,hallucinated,1
5074,grounded,0
5074,hallucinated,1
5075,grounded,0
5075,hallucinated,1
5076,grounded,0
5076,hallucinated,1
5077,grounded,0
5077,hallucinated,1
5078,grounded,0
5078,hallucinated,1
5079,grounded,0
5079,hallucinated,1
5080,grounded,0
5080,hallucinated,1
5081,grounded,0
5081,hallucinated,1
5083,grounded,0
5083,hallucinated,1
5084,grounded,0
5084,hallucinated,1
5085,grounded,0
5085,hallucinated,1
5086,grounded,0
5086,hallucinated,1
5087,grounded,0
5087,hallucinated,1
5088,grounded,0
5088,hallucinated,1
5089,grounded,0
5089,hallucinated,1
5091,grounded,0
5091,hallucinated,1
5092,grounded,0
5092,hallucinated,1
5093,grounded,0
5093,hallucinated,1
5095,grounded,0
5095,hallucinated,1
5096,grounded,0
5096,hallucinated,1
5097,grounded,0
5097,hallucinated,1
5099,grounded,0
5099,hallucinated,1
5101,grounded,0
5101,hallucinated,1
5102,grounded,0
5102,hallucinated,1
5103,grounded,0
5103,hallucinated,1
5104,grounded,0
5104,hallucinated,1
5105,grounded,0
5105,hallucinated,1
5106,grounded,0
5106,hallucinated,1
5107,grounded,0
5107,hallucinated,1
5108,grounded,0
5108,hallucinated,1
5109,grounded,0
5109,hallucinated,1
5110,grounded,0
5110,hallucinated,1
5112,grounded,0
5112,hallucinated,1
5113,grounded,0
5113,hallucinated,1
5114,grounded,0
5114,hallucinated,1
5115,grounded,0
5115,hallucinated,1
5116,grounded,0
5116,hallucinated,1
5117,grounded,0
5117,hallucinated,1
5118,grounded,0
5118,hallucinated,1
5119,grounded,0
5119,hallucinated,1
5120,grounded,0
5120,hallucinated,1
5121,grounded,0
5121,hallucinated,1
5122,grounded,0
5122,hallucinated,1
5124,grounded,0
5124,hallucinated,1
5125,grounded,0
5125,hallucinated,1
5126,grounded,0
5126,hallucinated,1
5127,grounded,0
5127,hallucinated,1
5129,grounded,0
5129,hallucinated,1
5131,grounded,0
5131,hallucinated,1
5132,grounded,0
5132,hallucinated,1
5134,grounded,0
5134,hallucinated,1
5135,grounded,0
5135,hallucinated,1
5136,grounded,0
5136,hallucinated,1
5138,grounded,0
5138,hallucinated,1
5139,grounded,0
5139,hallucinated,1
5141,grounded,0
5141,hallucinated,1
5142,grounded,0
5142,hallucinated,1
5143,grounded,0
5143,hallucinated,1
5145,grounded,0
5145,hallucinated,1
5146,grounded,0
5146,hallucinated,1
5147,grounded,0
5147,hallucinated,1
5148,grounded,0
5148,hallucinated,1
5149,grounded,0
5149,hallucinated,1
5150,grounded,0
5150,hallucinated,1
5151,grounded,0
5151,hallucinated,1
5152,grounded,0
5152,hallucinated,1
5153,grounded,0
5153,hallucinated,1
5154,grounded,0
5154,hallucinated,1
5157,grounded,0
5157,hallucinated,1
5158,grounded,0
5158,hallucinated,1
5160,grounded,0
5160,hallucinated,1
5161,grounded,0
5161,hallucinated,1
5162,grounded,0
5162,hallucinated,1
5163,grounded,0
5163,hallucinated,1
5164,grounded,0
5164,hallucinated,1
5165,grounded,0
5165,hallucinated,1
5166,grounded,0
5166,hallucinated,1
5167,grounded,0
5167,hallucinated,1
5168,grounded,0
5168,hallucinated,1
5169,grounded,0
5169,hallucinated,1
5172,grounded,0
5172,hallucinated,1
5173,grounded,0
5173,hallucinated,1
5174,grounded,0
5174,hallucinated,1
5175,grounded,0
5175,hallucinated,1
5176,grounded,0
5176,hallucinated,1
5177,grounded,0
5177,hallucinated,1
5178,grounded,0
5178,hallucinated,1
5179,grounded,0
5179,hallucinated,1
5180,grounded,0
5180,hallucinated,1
5182,grounded,0
5182,hallucinated,1
5184,grounded,0
5184,hallucinated,1
5185,grounded,0
5185,hallucinated,1
5186,grounded,0
5186,hallucinated,1
5187,grounded,0
5187,hallucinated,1
5188,grounded,0
5188,hallucinated,1
5189,grounded,0
5189,hallucinated,1
5191,grounded,0
5191,hallucinated,1
5192,grounded,0
5192,hallucinated,1
5194,grounded,0
5194,hallucinated,1
5195,grounded,0
5195,hallucinated,1
5197,grounded,0
5197,hallucinated,1
5199,grounded,0
5199,hallucinated,1
5200,grounded,0
5200,hallucinated,1
5201,grounded,0
5201,hallucinated,1
5203,grounded,0
5203,hallucinated,1
5204,grounded,0
5204,hallucinated,1
5207,grounded,0
5207,hallucinated,1
5208,grounded,0
5208,hallucinated,1
5209,grounded,0
5209,hallucinated,1
5210,grounded,0
5210,hallucinated,1
5211,grounded,0
5211,hallucinated,1
5215,grounded,0
5215,hallucinated,1
5216,grounded,0
5216,hallucinated,1
5217,grounded,0
5217,hallucinated,1
5218,grounded,0
5218,hallucinated,1
5219,grounded,0
5219,hallucinated,1
5220,grounded,0
5220,hallucinated,1
5222,grounded,0
5222,hallucinated,1
5223,grounded,0
5223,hallucinated,1
5224,grounded,0
5224,hallucinated,1
5225,grounded,0
5225,hallucinated,1
5227,grounded,0
5227,hallucinated,1
5228,grounded,0
5228,hallucinated,1
5229,grounded,0
5229,hallucinated,1
5230,grounded,0
5230,hallucinated,1
5231,grounded,0
5231,hallucinated,1
5232,grounded,0
5232,hallucinated,1
5233,grounded,0
5233,hallucinated,1
5235,grounded,0
5235,hallucinated,1
5236,grounded,0
5236,hallucinated,1
5237,grounded,0
5237,hallucinated,1
5238,grounded,0
5238,hallucinated,1
5239,grounded,0
5239,hallucinated,1
5240,grounded,0
5240,hallucinated,1
5241,grounded,0
5241,hallucinated,1
5242,grounded,0
5242,hallucinated,1
5243,grounded,0
5243,hallucinated,1
5244,grounded,0
5244,hallucinated,1
5245,grounded,0
5245,hallucinated,1
5247,grounded,0
5247,hallucinated,1
5248,grounded,0
5248,hallucinated,1
5249,grounded,0
5249,hallucinated,1
5251,grounded,0
5251,hallucinated,1
5252,grounded,0
5252,hallucinated,1
5253,grounded,0
5253,hallucinated,1
5254,grounded,0
5254,hallucinated,1
5255,grounded,0
5255,hallucinated,1
5256,grounded,0
5256,hallucinated,1
5257,grounded,0
5257,hallucinated,1
5258,grounded,0
5258,hallucinated,1
5259,grounded,0
5259,hallucinated,1
5260,grounded,0
5260,hallucinated,1
5261,grounded,0
5261,hallucinated,1
5262,grounded,0
5262,hallucinated,1
5263,grounded,0
5263,hallucinated,1
5264,grounded,0
5264,hallucinated,1
5265,grounded,0
5265,hallucinated,1
5267,grounded,0
5267,hallucinated,1
5268,grounded,0
5268,hallucinated,1
5270,grounded,0
5270,hallucinated,1
5271,grounded,0
5271,hallucinated,1
5273,grounded,0
5273,hallucinated,1
5275,grounded,0
5275,hallucinated,1
5276,grounded,0
5276,hallucinated,1
5277,grounded,0
5277,hallucinated,1
5278,grounded,0
5278,hallucinated,1
5280,grounded,0
5280,hallucinated,1
5281,grounded,0
5281,hallucinated,1
5282,grounded,0
5282,hallucinated,1
5283,grounded,0
5283,hallucinated,1
5285,grounded,0
5285,hallucinated,1
5286,grounded,0
5286,hallucinated,1
5287,grounded,0
5287,hallucinated,1
5288,grounded,0
5288,hallucinated,1
5290,grounded,0
5290,hallucinated,1
5291,grounded,0
5291,hallucinated,1
5292,grounded,0
5292,hallucinated,1
5293,grounded,0
5293,hallucinated,1
5294,grounded,0
5294,hallucinated,1
5295,grounded,0
5295,hallucinated,1
5296,grounded,0
5296,hallucinated,1
5297,grounded,0
5297,hallucinated,1
5298,grounded,0
5298,hallucinated,1
5299,grounded,0
5299,hallucinated,1
5301,grounded,0
5301,hallucinated,1
5302,grounded,0
5302,hallucinated,1
5303,grounded,0
5303,hallucinated,1
5305,grounded,0
5305,hallucinated,1
5307,grounded,0
5307,hallucinated,1
5308,grounded,0
5308,hallucinated,1
5310,grounded,0
5310,hallucinated,1
5311,grounded,0
5311,hallucinated,1
5312,grounded,0
5312,hallucinated,1
5313,grounded,0
5313,hallucinated,1
5314,grounded,0
5314,hallucinated,1
5315,grounded,0
5315,hallucinated,1
5317,grounded,0
5317,hallucinated,1
5318,grounded,0
5318,hallucinated,1
5319,grounded,0
5319,hallucinated,1
5320,grounded,0
5320,hallucinated,1
5321,grounded,0
5321,hallucinated,1
5322,grounded,0
5322,hallucinated,1
5324,grounded,0
5324,hallucinated,1
5325,grounded,0
5325,hallucinated,1
5326,grounded,0
5326,hallucinated,1
5327,grounded,0
5327,hallucinated,1
5328,grounded,0
5328,hallucinated,1
5329,grounded,0
5329,hallucinated,1
5330,grounded,0
5330,hallucinated,1
5334,grounded,0
5334,hallucinated,1
5335,grounded,0
5335,hallucinated,1
5336,grounded,0
5336,hallucinated,1
5337,grounded,0
5337,hallucinated,1
5338,grounded,0
5338,hallucinated,1
5339,grounded,0
5339,hallucinated,1
5341,grounded,0
5341,hallucinated,1
5342,grounded,0
5342,hallucinated,1
5343,grounded,0
5343,hallucinated,1
5344,grounded,0
5344,hallucinated,1
5345,grounded,0
5345,hallucinated,1
5346,grounded,0
5346,hallucinated,1
5347,grounded,0
5347,hallucinated,1
5348,grounded,0
5348,hallucinated,1
5349,grounded,0
5349,hallucinated,1
5350,grounded,0
5350,hallucinated,1
5352,grounded,0
5352,hallucinated,1
5353,grounded,0
5353,hallucinated,1
5354,grounded,0
5354,hallucinated,1
5355,grounded,0
5355,hallucinated,1
5356,grounded,0
5356,hallucinated,1
5357,grounded,0
5357,hallucinated,1
5358,grounded,0
5358,hallucinated,1
5360,grounded,0
5360,hallucinated,1
5361,grounded,0
5361,hallucinated,1
5362,grounded,0
5362,hallucinated,1
5363,grounded,0
5363,hallucinated,1
5364,grounded,0
5364,hallucinated,1
5365,grounded,0
5365,hallucinated,1
5366,grounded,0
5366,hallucinated,1
5367,grounded,0
5367,hallucinated,1
5368,grounded,0
5368,hallucinated,1
5369,grounded,0
5369,hallucinated,1
5370,grounded,0
5370,hallucinated,1
5371,grounded,0
5371,hallucinated,1
5372,grounded,0
5372,hallucinated,1
5373,grounded,0
5373,hallucinated,1
5374,grounded,0
5374,hallucinated,1
5375,grounded,0
5375,hallucinated,1
5376,grounded,0
5376,hallucinated,1
5377,grounded,0
5377,hallucinated,1
5378,grounded,0
5378,hallucinated,1
5380,grounded,0
5380,hallucinated,1
5382,grounded,0
5382,hallucinated,1
5383,grounded,0
5383,hallucinated,1
5384,grounded,0
5384,hallucinated,1
5385,grounded,0
5385,hallucinated,1
5386,grounded,0
5386,hallucinated,1
5387,grounded,0
5387,hallucinated,1
5388,grounded,0
5388,hallucinated,1
5389,grounded,0
5389,hallucinated,1
5390,grounded,0
5390,hallucinated,1
5391,grounded,0
5391,hallucinated,1
